🌐央视频道,#genre#
CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
CCTV1,http://8.135.27.147:1234/608807420
CCTV1,http://123.118.55.165:45237/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://116.147.108.169:7788/608807420
CCTV1,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8
CCTV1,http://27.12.12.107:1234/608807420
CCTV1,http://139.227.21.22:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://111.8.224.6:9999/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://223.78.65.165:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://110.154.192.36:7788/608807420
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
CCTV1,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/600/index.m3u8?msisdn=20260801000104b361e17e033f43249586dac86c4978e7&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260801000104&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=218.28.233.106&SecurityKey=20260801000104&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.7.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3aa2bb68706cc4be9b09f76523338d25
CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
CCTV1,http://61.178.227.57:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-1-AVS-4K264/G_CCTV-1-AVS-4K264.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
CCTV1,http://42.237.164.92:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
CCTV1,http://113.90.154.189:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://116.113.73.237:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-1-HD-265-8M/G_CCTV-1-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
CCTV1,http://60.4.29.80:8077/rtp/239.253.92.83:8012
CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
CCTV1,http://123.118.49.62:8686/rtp/239.3.1.129:8008
CCTV1,http://183.164.237.86:8888/rtp/238.1.78.166:7200
CCTV1,http://121.29.215.140:2083/rtp/239.253.92.83:8012
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
CCTV1,http://121.237.245.33:8888/rtp/239.49.8.19:9614
CCTV1,http://106.59.3.171:55555/rtp/239.200.201.45:8800
CCTV1,http://1.192.240.185:8188/rtp/239.16.20.1:10010
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.33:8002
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.81:8176
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.194:4120
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
CCTV1,http://114.226.212.135:8787/rtp/239.49.8.19:9614
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.53:8060
CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
CCTV1,https://t.freetv.fun/live/cctv-1-3.m3u8
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.126:8002
CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
CCTV1,http://123.118.54.216:8686/rtp/239.3.1.129:8008
CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
CCTV1,http://115.171.216.40:4000/rtp/225.1.8.210:8068
CCTV1,https://t.freetv.fun/live/cctv-1-6.m3u8
CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8
CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.smil
CCTV1,http://121.237.245.33:8888/rtp/239.49.8.129:6000
CCTV1,http://106.59.3.171:55555/rtp/239.200.200.117:8712
CCTV1,http://182.37.41.46:8154/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
CCTV1,http://111.196.129.242:20000/rtp/239.3.1.129:8008
CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
CCTV1,http://cdn6.163189.xyz/163189/cctv1
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
CCTV1,https://t.freetv.fun/live/cctv1-9.php
CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
CCTV1,http://114.226.212.135:8787/rtp/239.49.8.129:6000
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=10
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=21
CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=20
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1%E7%BB%BC%E5%90%88&line=1
CCTV1,https://iptv.catvod.com/catvod?id=CCTV-1%E9%AB%98%E6%B8%85&line=1
CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=19
CCTV1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
CCTV1,https://t.freetv.fun/live/cctv1-2.php
CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
CCTV1,http://114.226.212.140:8787/rtp/239.49.8.19:9614
CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
CCTV1,http://114.226.212.140:8787/rtp/239.49.8.129:6000
CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
CCTV1,http://106.59.3.231:55555/rtp/239.200.200.2:8080
CCTV1,https://tv.cctv.com/live/cctv1/
CCTV1,http://106.59.3.231:55555/rtp/239.200.201.45:8800
CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
CCTV1,http://106.59.3.231:55555/rtp/239.200.200.14:8852
CCTV1,http://106.59.3.171:55555/rtp/239.200.200.2:8080
CCTV1,http://106.59.3.231:55555/rtp/239.200.200.117:8712
CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV1,http://112.46.105.20:8009/hls/501/index.m3u8
CCTV1,http://111.9.163.109:55555/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://219.156.93.69:4022/rtp/225.1.4.74:1103
CCTV2,http://39.77.158.228:4002/rtp/239.253.254.232:8000
CCTV2,http://60.4.31.149:8077/rtp/239.253.92.190:6065
CCTV2,http://116.2.163.187:4010/rtp/232.0.0.135:1234
CCTV2,http://171.8.81.129:8800/rtp/239.16.20.2:10020
CCTV2,http://171.8.170.97:8800/rtp/239.16.20.2:10020
CCTV2,http://1.192.246.155:8188/rtp/239.16.20.2:10020
CCTV2,http://114.254.36.246:8888/rtp/239.3.1.60:8084
CCTV2,https://t.freetv.fun/live/cctv2.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
CCTV2,http://123.130.84.106:8154/tsfile/live/0002_1.m3u8
CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
CCTV2,http://bztv.tvbus.cc:8081/cdnlive/cctv2.m3u8
CCTV2,http://173.208.212.130:8181/1080p/cctv2.m3u8
CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
CCTV2,http://69.30.245.50/live/cctv2.m3u8
CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
CCTV2,http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://111.8.224.6:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.202.73.48:8888/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://27.12.12.107:1234/631780532
CCTV2,http://116.147.108.169:7788/631780532
CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://8.135.27.147:1234/631780532
CCTV2,http://110.154.192.36:7788/631780532
CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV2,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv2hd/600/index.m3u8?msisdn=202608010001049147535d30854c699aba9af6a93fbd13&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260801000104&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=218.28.233.106&SecurityKey=20260801000104&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-9.7.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2cb4bba549bc1d9832a9f4a4027e8b32
CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CCTV2,http://118.193.115.2:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://120.40.39.246:352/newlive/live/hls/2/live.m3u8
CCTV2,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-2-HD-265-8M/G_CCTV-2-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-2-AVS-4K264/G_CCTV-2-AVS-4K264.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2,http://182.140.125.47:808/hls/2/index.m3u8
CCTV2,http://192.151.150.154/live/cctv2hd.m3u8
CCTV2,http://113.57.140.161:10081/newlive/live/hls/2/live.m3u8
CCTV2,http://223.78.65.165:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8
CCTV2,http://42.237.164.92:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://218.13.148.152:5140/IPTV-%E5%A4%AE%E8%A7%86/CCTV-2
CCTV2,http://104.152.209.49:8181/720p/cctv2.m3u8
CCTV2,http://61.178.227.57:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://113.90.154.189:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.118.55.165:45237/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://116.113.73.237:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://183.129.255.66:8480/hls/2/index.m3u8
CCTV2,http://121.29.215.140:2083/rtp/239.253.92.190:6065
CCTV2,http://60.4.29.80:8077/rtp/239.253.92.190:6065
CCTV2,http://171.8.169.42:8800/rtp/239.16.20.2:10020
CCTV2,http://123.118.49.62:8686/rtp/239.3.1.60:8084
CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,http://222.223.41.27:8888/hls/2/index.m3u8
CCTV2,http://183.164.237.86:8888/rtp/238.1.78.235:7752
CCTV2,https://t.freetv.fun/live/cctv2-4.m3u8
CCTV2,http://pull-hls-f1.douyincdn.com/media/stream-407987562509501100/playlist.m3u8?keeptime=00093a80&wsSecret=4bc9d1e75fd1f07a010e7b1b172dec39&wsTime=6a5dd919&exp_hrchy=w1&major_anchor_level=common&arch_hrchy=w1&t_id=037-202607201615205ACC9353BF3D6E6078BB-Tv3cmJ
CCTV2,http://121.237.245.33:8888/rtp/239.49.8.50:9802
CCTV2,http://123.118.54.216:8686/rtp/239.3.1.60:8084
CCTV2,http://115.171.216.32:4000/rtp/225.1.8.2:8084
CCTV2,http://114.226.212.135:8787/rtp/239.49.8.130:6000
CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-25.m3u8
CCTV2,http://121.237.245.33:8888/rtp/239.49.8.130:6000
CCTV2,https://epg.pw/stream/f86540c126a751cc707e3805911549bd077fb5a7f0f53a824212d75addea3747.m3u8
CCTV2,http://115.171.216.40:4000/rtp/225.1.8.2:8084
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
CCTV2,http://111.196.129.242:20000/rtp/239.3.1.60:8084
CCTV2,https://t.freetv.fun/live/cctv2-26.m3u8
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
CCTV2,https://t.freetv.fun/live/cctv-2-4.m3u8
CCTV2,http://1.192.240.185:8188/rtp/239.16.20.2:10020
CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
CCTV2,http://113.25.252.226:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://t.freetv.fun/live/cctv2-15.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-1-1.m3u8
CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.smil
CCTV2,https://t.freetv.fun/live/cctv-2gao-qing-1.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-23.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-1-1.php
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=1
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=3
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=6
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=4
CCTV2,http://207.56.13.146:81/cdnlive/cctv2.m3u8
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=2
CCTV2,http://116.236.204.18:1234/631780532
CCTV2,https://iptv.catvod.com/catvod?id=CCTV-2%E9%AB%98%E6%B8%85&line=1
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2%E8%B4%A2%E7%BB%8F&line=1
CCTV2,https://tv.cctv.com/live/cctv2/
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=5
CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
CCTV2,http://121.57.88.206:898/hls/2/index.m3u8
CCTV2,https://t.freetv.fun/live/cctv2-3.php
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=723ba4b322fd8ec423d8f247a6dbe636&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=d55832b54a62754d87c8d80e8d0af412&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=f3dda6ea205b8de722bbab201bd0bc9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV2,http://39.165.39.49:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=c3edafc99edcc1ce06b8b70805554284&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV2,http://119.88.243.98:17231/631780532
CCTV2,http://14.153.176.108:1234/631780532
CCTV2,https://t.freetv.fun/live/cctv2-1.php
CCTV2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
CCTV2,http://114.226.212.140:8787/rtp/239.49.8.130:6000
CCTV2,https://cdn16.163189.xyz/163189/51db9acada68aaf7
CCTV2,http://114.226.212.140:8787/rtp/239.49.8.50:9802
CCTV2,http://119.233.255.62:1234/631780532
CCTV2,http://go.bkpcp.top/mg/cctv2
CCTV2,http://111.9.163.109:55555/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://219.156.93.69:4022/rtp/225.1.4.158:1194
CCTV3,http://39.77.158.228:4002/rtp/239.253.254.191:8000
CCTV3,http://60.4.31.149:8077/rtp/239.253.92.191:6057
CCTV3,http://116.2.163.187:4010/rtp/232.0.0.170:1234
CCTV3,http://171.8.81.129:8800/rtp/239.16.20.3:10030
CCTV3,http://171.8.170.97:8800/rtp/239.16.20.3:10030
CCTV3,http://1.192.246.155:8188/rtp/239.16.20.3:10030
CCTV3,http://114.254.36.246:8888/rtp/239.3.1.172:8001
CCTV3,https://t.freetv.fun/live/cctv3.m3u8
CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8
CCTV3,https://t.freetv.fun/live/cctv3-4.m3u8
CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8
CCTV3,https://t.freetv.fun/live/cctv-3-1.m3u8
CCTV3,https://t.freetv.fun/live/cctv-3-2.m3u8
CCTV3,https://t.freetv.fun/live/cctv-3-3.m3u8
CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
CCTV3,http://121.57.88.206:898/hls/3/index.m3u8
CCTV3,http://182.150.23.74:808/hls/3/index.m3u8
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
CCTV3,http://123.130.84.106:8154/tsfile/live/0003_1.m3u8
CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
CCTV3,http://111.8.177.168:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://69.30.245.50/live/cctv3.m3u8
CCTV3,http://173.208.212.130:8181/1080p/cctv3.m3u8
CCTV3,http://198.204.228.26/live/cctv3hd.m3u8
CCTV3,http://112.27.5.218:9901/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://116.147.108.169:7788/624878271
CCTV3,http://111.8.224.6:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://8.135.27.147:1234/624878271
CCTV3,http://27.12.12.107:1234/624878271
CCTV3,http://221.7.175.154:8445/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.57.140.161:10081/newlive/live/hls/3/live.m3u8
CCTV3,http://110.154.192.36:7788/624878271
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
CCTV3,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?msisdn=202608010001042672e8caba104b998f568451d8731145&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260801000104&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=218.28.233.106&SecurityKey=20260801000104&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.7.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c65224e1067082f59659fce4c810203d
CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
CCTV3,http://120.40.39.246:352/newlive/live/hls/3/live.m3u8
CCTV3,http://61.178.227.57:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-3-AVS-4K264/G_CCTV-3-AVS-4K264.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3,http://111.4.59.41:60901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://120.201.232.170:80/snctcc-tvod.tx-cdn.gitv.tv/gitv_live/G_CCTV-3-HD-265-8M/G_CCTV-3-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8
CCTV3,http://204.12.221.218:8181/3m1080p/cctv3.m3u8
CCTV3,http://113.90.154.189:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://182.140.125.47:808/hls/3/index.m3u8
CCTV3,http://123.118.55.165:45237/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://42.237.164.92:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://223.78.65.165:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://116.113.73.237:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV3,https://t.freetv.fun/live/cctv3-1.m3u8
CCTV3,https://t.freetv.fun/live/cctv3-2.m3u8
